Time (s),Current (mA)
46.440790,0.14892107
46.440936,0.14949346
46.441081,0.14947614
46.441226,0.14915884
46.441372,0.14929661
46.441517,0.14929415
46.441662,0.14931791
46.441808,0.14928329
46.441952,0.14932121
46.442098,0.14943147
46.442243,0.14879647
46.442388,0.14948566
46.442534,0.14943881
46.442679,0.14911462
46.442824,0.14937483
46.442969,0.14971045
46.443114,0.14916508
46.443260,0.14960451
46.443405,0.14917126
46.443551,0.14950544
46.443695,0.14976871
46.443841,0.14959829
46.443986,0.14935167
46.444131,0.14939390
46.444277,0.14918685
46.444422,0.14981051
46.444567,0.14959142
46.444713,0.14964250
46.444857,0.14914843
46.445003,0.14946368
46.445148,0.14937812
46.445293,0.14962766
46.445439,0.14924818
46.445584,0.14957918
46.445729,0.14956860
46.445874,0.14917682
46.446019,0.14946504
46.446165,0.14960767
46.446310,0.14914086
46.446455,0.14948010
46.446601,0.14929053
46.446746,0.14970410
46.446891,0.14952099
46.447036,0.14948745
46.447181,0.14956340
46.447327,0.14908756
46.447472,0.14961696
46.447617,0.14967385
46.447763,0.14958626
46.447908,0.14974211
46.448053,0.14946744
46.448198,0.14971404
46.448344,0.14912504
46.448489,0.14946273
46.448634,0.14968340
46.448779,0.14973383
46.448924,0.14978810
46.449070,0.14948234
46.449215,0.14939632
46.449360,0.14943787
46.449505,0.14940329
46.449651,0.14967743
46.449796,0.14941213
46.449941,0.14959739
46.450086,0.14968961
46.450232,0.14947726
46.450377,0.14956653
46.450522,0.14937834
46.450667,0.14949851
46.450813,0.14948745
46.450958,0.14929014
46.451103,0.14946392
46.451248,0.14976980
46.451394,0.14966427
46.451539,0.14964186
46.451684,0.14939588
46.451829,0.14915174
46.451975,0.14969939
46.452120,0.14953299
46.452266,0.14963272
46.452410,0.14937526
46.452556,0.14938210
46.452701,0.14954279
46.452846,0.14926434
46.452991,0.14987001
46.453137,0.14925236
46.453282,0.14971167
46.453427,0.14952585
46.453572,0.14940053
46.453718,0.14924319
46.453863,0.14946429
46.454008,0.14946015
46.454153,0.14947699
46.454299,0.14981918
46.454444,0.14928992
46.454589,0.14947250
46.454734,0.14962009
46.454880,0.14939369
46.455025,0.14950429
46.455171,0.14973584
46.455315,0.14964500
46.455461,0.14978559
46.455606,0.14975025
46.455751,0.14894156
46.455896,0.14966899
46.456042,0.14917678
46.456187,0.14943191
46.456333,0.14918436
46.456477,0.14953719
46.456623,0.14948831
46.456768,0.14944743
46.456913,0.14926991
46.457058,0.14938900
46.457204,0.14939031
46.457349,0.14974390
46.457494,0.14918767
46.457639,0.14952652
46.457785,0.14956118
46.457930,0.14912792
46.458075,0.14938459
46.458221,0.14937635
46.458366,0.14950013
46.458511,0.14950562
46.458656,0.14929125
46.458801,0.14928173
46.458947,0.14909971
46.459092,0.14940611
46.459238,0.14927457
46.459382,0.14937301
46.459528,0.14954700
46.459673,0.14947763
46.459818,0.14954984
46.459964,0.14934368
46.460109,0.14935809
46.460254,0.14926679
46.460400,0.14938411
46.460545,0.14989801
46.460690,0.14938076
46.460835,0.14955604
46.460980,0.14945565
46.461126,0.14957719
46.461271,0.14946587
46.461416,0.14953429
46.461562,0.14960496
46.461707,0.14929813
46.461852,0.14923944
46.461997,0.14932033
46.462142,0.14947748
46.462288,0.14943098
46.462433,0.14958225
46.462578,0.14968605
46.462724,0.14977555
46.462869,0.14943439
46.463014,0.14948040
46.463159,0.14942768
46.463305,0.14952767
46.463450,0.14955345
46.463595,0.14959230
46.463740,0.14939147
46.463886,0.14902781
46.464031,0.14948878
46.464177,0.14966719
46.464321,0.14924020
46.464467,0.14936458
46.464612,0.14970364
46.464757,0.14949410
46.464903,0.14959233
46.465048,0.14936392
46.465193,0.14945121
46.465339,0.14977854
46.465483,0.14945167
46.465629,0.14948614
46.465774,0.14946750
46.465919,0.14949566
46.466064,0.14967941
46.466210,0.14999002
46.466355,0.14962497
46.466501,0.14964318
46.466645,0.14921992
46.466791,0.14916749
46.466936,0.14989842
46.467081,0.14956073
46.467227,0.14937793
46.467372,0.14974631
46.467517,0.14928663
46.467663,0.14980166
46.467807,0.14946035
46.467953,0.14963718
46.468098,0.14928129
46.468243,0.14916243
46.468389,0.14961562
46.468534,0.14953211
46.468679,0.14932677
46.468824,0.14989139
46.468969,0.14943835
46.469115,0.14956813
46.469260,0.14936458
46.469406,0.14941546
46.469550,0.14939874
46.469696,0.14967914
46.469841,0.14956367
46.469986,0.14913349
46.470131,0.14963542
46.470277,0.14951143
46.470422,0.14944746
46.470568,0.14968739
46.470712,0.14939994
46.470858,0.14934717
46.471003,0.14993514
46.471148,0.14942412
46.471294,0.14941812
46.471439,0.14975294
46.471584,0.14934991
46.471729,0.14934699
46.471874,0.14939505
46.472020,0.14952168
46.472165,0.14915662
46.472310,0.14959961
46.472455,0.14915553
46.472601,0.14933391
46.472746,0.14969252
46.472891,0.14948386
46.473036,0.14923592
46.473182,0.14958408
46.473327,0.14916572
46.473472,0.14940727
46.473617,0.14948209
46.473762,0.14900376
46.473908,0.14945014
46.474053,0.14962451
46.474198,0.14898531
46.474344,0.14971915
46.474489,0.14900513
46.474634,0.14970270
46.474779,0.14910395
46.474925,0.14950918
46.475069,0.14944166
46.475215,0.14892817
46.475360,0.14953209
46.475505,0.14940830
46.475651,0.14923836
46.475796,0.14927262
46.475941,0.14935388
46.476087,0.14941165
46.476232,0.14951679
46.476377,0.14955984
46.476522,0.14954323
46.476667,0.14913131
46.476813,0.14967385
46.476958,0.14969006
46.477103,0.14949922
46.477249,0.14940791
46.477394,0.14957479
46.477539,0.14962630
46.477684,0.14919211
46.477829,0.14951542
46.477975,0.14920905
46.478120,0.14956118
46.478265,0.14936705
46.478411,0.14943658
46.478556,0.14941613
46.478701,0.14935637
46.478847,0.14952126
46.478992,0.14933440
46.479137,0.14937568
46.479282,0.14949474
46.479427,0.14953680
46.479573,0.14923279
46.479718,0.14935723
46.479863,0.14969851
46.480008,0.14966653
46.480154,0.14943741
46.480299,0.14958073
46.480444,0.14925811
46.480589,0.14922529
46.480734,0.14938055
46.480880,0.14943811
46.481025,0.14937213
46.481170,0.14988180
46.481316,0.14925390
46.481461,0.14962877
46.481606,0.14958788
46.481751,0.14924683
46.481897,0.14981489
46.482042,0.14932129
46.482188,0.14968181
46.482332,0.14954612
46.482478,0.14932591
46.482623,0.14963408
46.482768,0.14931059
46.482913,0.14975938
46.483058,0.14957406
46.483204,0.14965698
46.483349,0.14949496
46.483494,0.14967337
46.483640,0.14940721
46.483785,0.14943077
46.483930,0.14977141
46.484075,0.14966182
46.484221,0.14977653
46.484366,0.14907242
46.484511,0.14972027
46.484656,0.14947098
46.484802,0.14944628
46.484947,0.14970183
46.485092,0.15186808
46.485237,0.14942655
46.485383,0.14971364
46.485528,0.14963582
46.485673,0.14919505
46.485818,0.14975560
46.485964,0.14948745
46.486109,0.14946410
46.486255,0.14922099
46.486399,0.14946185
46.486545,0.14970182
46.486690,0.14950010
46.486835,0.14915487
46.486980,0.14976491
46.487126,0.14930707
46.487271,0.14950548
46.487417,0.14929324
46.487561,0.14938900
46.487707,0.14965276
46.487852,0.14938745
46.487997,0.14939637
46.488142,0.14959942
46.488288,0.14933167
46.488433,0.14948386
46.488579,0.14965183
46.488723,0.14941102
46.488869,0.14935456
46.489014,0.14950345
46.489159,0.14917059
46.489305,0.14936410
46.489450,0.14953339
46.489595,0.14965852
46.489741,0.14919680
46.489885,0.14918974
46.490031,0.14970252
46.490176,0.14936902
46.490322,0.14963341
46.490466,0.14925233
46.490612,0.14919482
46.490757,0.14933616
46.490902,0.14927748
46.491048,0.14932811
46.491193,0.14938742
46.491338,0.14947568
46.491484,0.14947362
46.491629,0.14941235
46.491774,0.14897312
46.491919,0.14963229
46.492064,0.14922260
46.492210,0.14928104
46.492355,0.14934523
46.492500,0.14965697
46.492646,0.14938970
46.492790,0.14962475
46.492936,0.14948672
46.493081,0.14940371
46.493226,0.14959320
46.493372,0.14931317
46.493517,0.14934188
46.493662,0.14943101
46.493808,0.14930525
46.493952,0.14936498
46.494098,0.14937282
46.494243,0.14953412
46.494389,0.14960520
46.494534,0.14937703
46.494679,0.14956097
46.494824,0.14950828
46.494970,0.14927258
46.495114,0.14941698
46.495260,0.14913955
46.495405,0.14953543
46.495551,0.15000400
46.495695,0.14937124
46.495841,0.14966516
46.495986,0.14948367
46.496131,0.14907883
46.496277,0.14984359
46.496422,0.14899443
46.496567,0.14966939
46.496713,0.14949253
46.496857,0.14956208
46.497003,0.14914170
46.497148,0.14942899
46.497294,0.14942637
46.497439,0.14987405
46.497584,0.14932121
46.497729,0.14929721
46.497875,0.14937454
46.498019,0.14968452
46.498165,0.14964980
46.498310,0.14929812
46.498456,0.14976740
46.498601,0.14936239
46.498746,0.14941995
46.498891,0.14968966
46.499037,0.14923194
46.499182,0.14958099
46.499327,0.14955322
46.499472,0.14982602
46.499617,0.14955834
46.499763,0.14958739
46.499908,0.14955050
46.500053,0.14982048
46.500199,0.14940347
46.500343,0.14969699
46.500489,0.14968942
46.500634,0.14957145
46.500779,0.14921969
46.500924,0.14969760
46.501070,0.14939544
46.501215,0.14980537
46.501360,0.14937454
46.501506,0.14948834
46.501651,0.14930500
46.501796,0.14937103
46.501941,0.14944232
46.502086,0.14969961
46.502232,0.14926617
46.502377,0.14948545
46.502522,0.14962408
46.502667,0.14941615
46.502813,0.14930767
46.502958,0.14960454
46.503103,0.14955765
46.503248,0.14938410
46.503394,0.14949524
46.503539,0.14933568
46.503684,0.14979316
46.503829,0.14938682
46.503975,0.14978224
46.504120,0.14929238
46.504266,0.14964986
46.504410,0.14930144
46.504556,0.14960790
46.504701,0.14980225
46.504846,0.14971094
46.504991,0.14979604
46.505137,0.14964005
46.505282,0.14983270
46.505427,0.14910151
46.505572,0.14942037
46.505718,0.14925838
46.505863,0.14944918
46.506008,0.14962472
46.506153,0.14910533
46.506299,0.14983605
46.506444,0.14903532
46.506589,0.14953388
46.506734,0.14933303
46.506879,0.14948456
46.507024,0.14960247
46.507170,0.14944392
46.507315,0.14916353
46.507461,0.14986378
46.507605,0.14937036
46.507751,0.14919707
46.507896,0.14939587
46.508041,0.14945318
46.508187,0.14909284
46.508332,0.14929481
46.508477,0.14930190
46.508623,0.14968719
46.508767,0.14910685
46.508913,0.14931966
46.509058,0.14953056
46.509204,0.14928813
46.509349,0.14917327
46.509494,0.14938568
46.509639,0.14999202
46.509785,0.14917864
46.509929,0.14947765
46.510075,0.14941724
46.510220,0.14923285
46.510366,0.14963898
46.510511,0.14964272
46.510656,0.14947166
46.510801,0.14969812
46.510947,0.14945546
46.511091,0.14953741
46.511237,0.14938100
46.511382,0.14941253
46.511527,0.14939788
46.511673,0.14936016
46.511818,0.14980628
46.511963,0.14951344
46.512108,0.14942902
46.512253,0.14942233
46.512399,0.14951906
46.512544,0.14956431
46.512689,0.14930856
46.512834,0.14962365
46.512980,0.14944389
46.513125,0.14942522
46.513270,0.14952520
46.513416,0.14966387
46.513561,0.14934880
46.513706,0.14952299
46.513852,0.14954321
46.513996,0.14948855
46.514142,0.14933035
46.514287,0.14961961
46.514432,0.14929347
46.514577,0.14963742
46.514723,0.14971387
46.514868,0.14985113
46.515013,0.14965186
46.515158,0.14936060
46.515304,0.14937393
46.515449,0.14962965
46.515594,0.14957058
46.515739,0.14930965
46.515884,0.14959075
46.516030,0.14974451
46.516176,0.14949474
46.516320,0.14950123
46.516466,0.14985648
46.516611,0.14923131
46.516756,0.14947632
46.516901,0.14935431
46.517047,0.14965518
46.517192,0.14970919
46.517337,0.14933440
46.517482,0.14949749
46.517628,0.14966471
46.517773,0.14956096
46.517918,0.14948121
46.518063,0.14940499
46.518209,0.14971717
46.518354,0.14909084
46.518499,0.14985271
46.518644,0.14949027
46.518789,0.14946541
46.518935,0.14933567
46.519080,0.14946060
46.519225,0.14922659
46.519371,0.14968854
46.519516,0.14931439
46.519661,0.14946526
46.519806,0.14966030
46.519951,0.14934482
46.520097,0.14960364
46.520242,0.14955607
46.520387,0.14969206
46.520533,0.14910594
46.520677,0.14955832
46.520823,0.14937435
46.520968,0.14963607
46.521113,0.14955321
46.521259,0.14900023
46.521404,0.14954698
46.521549,0.14940761
46.521695,0.14956784
46.521839,0.14934081
46.521985,0.14967296
46.522130,0.14943567
46.522275,0.14962314
46.522421,0.14972892
46.522566,0.14932011
46.522711,0.14958768
46.522857,0.14936481
46.523001,0.14947316
46.523147,0.14931859
46.523292,0.14953095
46.523438,0.14949521
46.523583,0.14924440
46.523728,0.14916019
46.523873,0.14934301
46.524018,0.14928056
46.524164,0.14923368
46.524309,0.14944100
46.524454,0.14969517
46.524600,0.14936948
46.524745,0.14926308
46.524890,0.14930435
46.525035,0.14915729
46.525181,0.14954455
46.525326,0.14902218
46.525471,0.14926817
46.525616,0.14918976
46.525762,0.14944297
46.525906,0.14924373
46.526052,0.14941366
46.526197,0.14927481
46.526342,0.14954652
46.526488,0.14948718
46.526633,0.14934459
46.526778,0.14982446
46.526923,0.14935727
46.527068,0.14927524
46.527214,0.14948675
46.527359,0.14954740
46.527504,0.14964475
46.527649,0.14950213
46.527795,0.14919171
46.527940,0.14934129
46.528085,0.14957629
46.528230,0.14932035
46.528376,0.14960317
46.528521,0.14942767
46.528666,0.14921439
46.528811,0.14937656
46.528956,0.14945143
46.529102,0.14932835
46.529247,0.14950672
46.529392,0.14934814
46.529538,0.14930503
46.529683,0.14939585
46.529828,0.15224108
46.529973,0.14871490
46.530119,0.14921682
46.530264,0.14941947
46.530409,0.14949319
46.530554,0.14898843
46.530699,0.14986598
46.530845,0.14953096
46.530990,0.14941320
46.531135,0.14955720
46.531281,0.14914332
46.531426,0.14947586
46.531571,0.14921814
46.531716,0.14992534
46.531861,0.14898287
46.532007,0.14966719
46.532152,0.14967074
46.532297,0.14933726
46.532443,0.14915678
46.532587,0.14979187
46.532733,0.14972161
46.532878,0.14937839
46.533023,0.14939192
46.533169,0.14950897
46.533314,0.14937082
46.533459,0.14980489
46.533605,0.14908750
46.533749,0.14963359
46.533895,0.14962029
46.534040,0.14933501
46.534185,0.14937124
46.534331,0.14953516
46.534476,0.14968255
46.534621,0.14920552
46.534767,0.14960656
46.534911,0.14936770
46.535057,0.14959590
46.535202,0.14941038
46.535348,0.14928444
46.535492,0.14945789
46.535638,0.14967497
46.535783,0.14961189
46.535928,0.14959213
46.536074,0.14931723
46.536219,0.14946742
46.536364,0.14934121
46.536510,0.14948413
46.536654,0.14957961
46.536800,0.14946540
46.536945,0.14964874
46.537090,0.14962117
46.537236,0.14956829
46.537381,0.14959478
46.537526,0.14941277
46.537672,0.14945877
46.537816,0.14924575
46.537962,0.14989445
46.538107,0.14893711
46.538253,0.14958565
46.538398,0.14974406
46.538543,0.14931479
46.538688,0.14962117
46.538834,0.14920191
46.538978,0.14946656
46.539124,0.14928372
46.539269,0.14947432
46.539414,0.14953630
46.539560,0.14930768
46.539705,0.14918661
46.539850,0.14963385
46.539995,0.14942271
46.540140,0.14939791
46.540286,0.14914042
46.540431,0.14914548
46.540576,0.14927210
46.540721,0.14918374
46.540867,0.14943901
46.541012,0.14945193
46.541157,0.14934281
46.541303,0.14908132
46.541448,0.14922903
46.541593,0.14917418
46.541738,0.14947541
46.541883,0.14915319
46.542029,0.14969735
46.542174,0.14903244
46.542319,0.14948627
46.542464,0.14901441
46.542610,0.14950031
46.542755,0.14924257
46.542900,0.14942302
46.543045,0.14945814
46.543191,0.14931434
46.543336,0.14956251
46.543481,0.14947723
46.543626,0.14941302
46.543771,0.14941925
46.543917,0.14938079
46.544062,0.14942057
46.544207,0.14936614
46.544353,0.14947429
46.544498,0.14957608
46.544643,0.14949900
46.544788,0.14920105
46.544933,0.14940730
46.545079,0.14980046
46.545224,0.14946988
46.545369,0.14924727
46.545515,0.14954656
46.545659,0.14902198
46.545805,0.14946835
46.545950,0.14943193
46.546095,0.14944656
46.546241,0.14939015
46.546386,0.14945190
46.546531,0.14939453
46.546677,0.14937434
46.546822,0.14933746
46.546967,0.14958413
46.547112,0.14934348
46.547258,0.14944258
46.547403,0.14941704
46.547548,0.14921862
46.547693,0.14963764
46.547839,0.14944033
46.547984,0.14960501
46.548129,0.14954944
46.548274,0.14938389
46.548420,0.14951652
46.548564,0.14946321
46.548710,0.14985114
46.548855,0.14964537
46.549000,0.14942192
46.549146,0.14939456
46.549291,0.14949453
46.549436,0.14971851
46.549582,0.14968517
46.549726,0.14943767
46.549872,0.14936942
46.550017,0.14958434
46.550162,0.14944455
46.550308,0.14950584
46.550453,0.14954877
46.550598,0.14968292
46.550744,0.14960963
46.550888,0.14938723
46.551034,0.14958921
46.551179,0.14912264
46.551324,0.14970963
46.551470,0.14942968
46.551615,0.14997756
46.551760,0.14935012
46.551905,0.14968005
46.552050,0.14942260
46.552196,0.14972804
46.552341,0.14960915
46.552487,0.14939970
46.552632,0.14977844
46.552777,0.14947835
46.552922,0.14940079
46.553067,0.14904289
46.553213,0.14969897
46.553358,0.14941481
46.553503,0.14945169
46.553649,0.14949039
46.553793,0.14963610
46.553939,0.14944346
46.554084,0.14970717
46.554229,0.14944501
46.554375,0.14934458
46.554520,0.14959805
46.554665,0.14937568
46.554811,0.14931814
46.554955,0.14928368
46.555101,0.14938860
46.555246,0.14969935
46.555391,0.14919370
46.555537,0.14919330
46.555682,0.14944051
46.555827,0.14920484
46.555973,0.14972009
46.556117,0.14920926
46.556263,0.14953031
46.556408,0.14918570
46.556554,0.14930503
46.556699,0.14972004
46.556844,0.14921370
46.556989,0.14936213
46.557134,0.14924105
46.557280,0.14926788
46.557425,0.14920905
46.557570,0.14936854
46.557716,0.14927013
46.557860,0.14916728
46.558006,0.14931121
46.558151,0.14941253
46.558297,0.14956059
46.558442,0.14914975
46.558587,0.14950210
46.558732,0.14940344
46.558878,0.14957587
46.559022,0.14909881
46.559168,0.14917795
46.559313,0.14947897
46.559459,0.14957386
46.559604,0.14968939
46.559749,0.14915995
46.559894,0.14966364
46.560040,0.14932813
46.560185,0.14972034
46.560330,0.14926130
46.560475,0.14954610
46.560620,0.14943613
46.560766,0.14927661
46.560911,0.14942545
46.561056,0.14939876
46.561202,0.14932391
46.561346,0.14956608
46.561492,0.14941540
46.561637,0.14938213
46.561782,0.14950942
46.561928,0.14962809
46.562073,0.14919391
46.562218,0.14958034
46.562363,0.14945990
46.562508,0.14953300
46.562654,0.14966469
46.562799,0.14928816
46.562944,0.14950277
46.563089,0.14946873
46.563235,0.14951570
46.563380,0.14925817
46.563525,0.14918928
46.563670,0.14948277
46.563816,0.14950255
46.563961,0.14964029
46.564106,0.14922744
46.564251,0.14969492
46.564397,0.14920543
46.564542,0.14961915
46.564687,0.14964384
46.564832,0.14932705
46.564978,0.14913863
46.565123,0.14955874
46.565268,0.14957924
46.565413,0.14923327
46.565559,0.14939897
46.565704,0.14956810
46.565849,0.14925882
46.565994,0.14963007
46.566139,0.14934258
46.566285,0.14945810
46.566430,0.14945501
46.566575,0.14948116
46.566721,0.14943631
46.566865,0.14954406
46.567011,0.14952965
46.567156,0.15001157
46.567301,0.14953944
46.567447,0.14952144
46.567592,0.14945386
46.567737,0.14942165
46.567883,0.14938278
46.568027,0.14952810
46.568173,0.14940369
46.568318,0.14953409
46.568464,0.14958386
46.568609,0.14928098
46.568754,0.14916933
46.568899,0.14969894
46.569044,0.14954944
46.569190,0.14922568
46.569335,0.14938925
46.569480,0.14964406
46.569625,0.14965519
46.569770,0.14897358
46.569916,0.14979273
46.570061,0.14925370
46.570206,0.14942236
46.570351,0.14948834
46.570497,0.14951876
46.570642,0.14944546
46.570787,0.14915666
46.570932,0.14958546
46.571078,0.14947942
46.571223,0.14938588
46.571368,0.14954384
46.571513,0.14946455
46.571658,0.14936101
46.571804,0.14956233
46.571949,0.14938925
46.572094,0.14947011
46.572240,0.14927970
46.572385,0.14950594
46.572530,0.14958189
46.572675,0.14938369
46.572820,0.14966379
46.572966,0.14927013
46.573111,0.14931968
46.573256,0.14902844
46.573402,0.14944251
46.573546,0.14946987
46.573692,0.14935036
46.573837,0.14924593
46.573982,0.14974648
46.574127,0.14948943
46.574273,0.14911284
46.574418,0.14927235
46.574563,0.15105025
46.574708,0.14963563
46.574854,0.14900774
46.574999,0.14912128
46.575144,0.14934474
46.575289,0.14921397
46.575435,0.14945143
46.575580,0.14943166
46.575725,0.14947614
46.575870,0.14927414
46.576016,0.14937618
46.576161,0.14943215
46.576306,0.14945653
46.576451,0.14936611
46.576597,0.14943829
46.576742,0.14947078
46.576887,0.14950745
46.577032,0.14919886
46.577178,0.14942321
46.577323,0.14952388
46.577468,0.14911422
46.577613,0.14974181
46.577759,0.14967382
46.577904,0.14919195
46.578049,0.14943142
46.578194,0.14949481
46.578340,0.14923392
46.578485,0.14906396
46.578630,0.14971977
46.578775,0.14942303
46.578921,0.14936368
46.579065,0.14934105
46.579211,0.14953478
46.579356,0.14977917
46.579501,0.14953145
46.579647,0.14906707
46.579792,0.14944030
46.579937,0.14923906
46.580083,0.14947458
46.580228,0.14975294
46.580373,0.14952233
46.580518,0.14931723
46.580664,0.14914994
46.580809,0.14931014
46.580954,0.14933793
46.581099,0.14986317
46.581245,0.14918308
46.581390,0.14963053
46.581535,0.14938523
46.581680,0.14932947
46.581826,0.14943126
46.581970,0.14966410
46.582116,0.14969340
46.582261,0.14958875
46.582407,0.14948231
46.582552,0.14990428
46.582697,0.14922354
46.582842,0.14953366
46.582988,0.14933720
46.583132,0.14960207
46.583278,0.14971606
46.583423,0.14980532
46.583569,0.14933346
46.583714,0.14952104
46.583859,0.14949696
46.584004,0.14924970
46.584150,0.14952476
46.584295,0.14969607
46.584440,0.14966474
46.584585,0.14955634
46.584730,0.14939103
46.584876,0.14930481
46.585021,0.14926437
46.585166,0.14969671
46.585312,0.14951901
46.585457,0.14929193
46.585602,0.14975876
46.585747,0.14917080
46.585892,0.14979698
46.586038,0.14935926
46.586183,0.14947568
46.586328,0.14935370
46.586473,0.14943391
46.586619,0.15002264
46.586764,0.14906372
46.586909,0.14947367
46.587055,0.14934614
46.587199,0.14942811
46.587345,0.14974055
46.587490,0.14930861
46.587635,0.14988783
46.587781,0.14949100
46.587926,0.14933613
46.588071,0.14934720
46.588217,0.14956765
46.588361,0.14954989
46.588507,0.14963210
46.588652,0.14944434
46.588797,0.14952633
46.588943,0.14966403
46.589088,0.14943813
46.589233,0.14947475
46.589379,0.14932615
46.589524,0.14958918
46.589669,0.14953457
46.589814,0.14941035
46.589960,0.14926967
46.590105,0.14943369
46.590251,0.14928479
46.590395,0.14950098
46.590541,0.14951301
46.590686,0.14928086
46.590831,0.14937477
46.590976,0.14944893
46.591122,0.14957272
46.591267,0.14923257
46.591412,0.14942987
46.591557,0.14941765
46.591703,0.14905792
46.591848,0.14917971
46.591993,0.14927503
46.592138,0.14966470
46.592284,0.14890778
46.592429,0.14952856
46.592574,0.14929613
46.592719,0.14925016
46.592864,0.14952740
46.593010,0.14934392
46.593155,0.14930478
46.593300,0.14953256
46.593446,0.14949697
46.593591,0.14954628
46.593736,0.14948896
46.593881,0.14945343
46.594027,0.14926124
46.594172,0.14927331
46.594318,0.14968339
46.594462,0.14929749
46.594608,0.14930680
46.594753,0.14952518
46.594898,0.14927544
46.595043,0.14947322
46.595189,0.14940701
46.595334,0.14946781
46.595480,0.14946653
46.595624,0.14956208
46.595770,0.14939523
46.595915,0.14960766
46.596060,0.14918305
46.596206,0.14962454
46.596351,0.14918280
46.596496,0.14931278
46.596641,0.14956655
46.596787,0.14946140
46.596932,0.14930768
46.597077,0.14966314
46.597223,0.14946078
46.597367,0.14952475
46.597513,0.14924972
46.597658,0.14979206
46.597803,0.14930059
46.597948,0.14946523
46.598094,0.14975044
46.598239,0.14948456
46.598384,0.14928839
46.598529,0.14941947
46.598675,0.14951901
46.598819,0.14954168
46.598965,0.14948545
46.599110,0.14955319
46.599256,0.14956897
46.599401,0.14944212
46.599546,0.14955761
46.599691,0.14938878
46.599837,0.14954901
46.599981,0.14939193
46.600127,0.14949700
46.600272,0.14928724
46.600418,0.14967540
46.600563,0.14967315
46.600708,0.14963630
46.600853,0.14969094
46.600999,0.14932103
46.601143,0.14975563
46.601289,0.14932501
46.601434,0.14948499
46.601579,0.14966828
46.601725,0.14902508
46.601870,0.14956342
46.602015,0.14943413
46.602160,0.14933455
46.602305,0.14940901
46.602451,0.14961165
46.602596,0.14939876
46.602742,0.14966609
46.602886,0.14936636
46.603032,0.14957204
46.603177,0.14920239
46.603322,0.14955766
46.603468,0.14926305
46.603613,0.14957206
46.603758,0.14975205
46.603904,0.14943591
46.604048,0.14988582
46.604194,0.14914237
46.604339,0.14960943
46.604485,0.14940016
46.604630,0.14976762
46.604775,0.14939165
46.604920,0.14963925
46.605066,0.14925794
46.605211,0.14970584
46.605356,0.14932168
46.605501,0.14955345
46.605646,0.14926681
46.605792,0.14940432
46.605937,0.14966120
46.606082,0.14934412
46.606228,0.14944033
46.606373,0.14929169
46.606518,0.14955281
46.606663,0.14947189
46.606809,0.14910907
46.606954,0.14951678
46.607099,0.14945567
46.607244,0.14946412
46.607390,0.14919083
46.607535,0.14935677
46.607680,0.14915572
46.607825,0.14942302
46.607971,0.14923017
46.608115,0.14919528
46.608261,0.14913109
46.608406,0.14945637
46.608551,0.14923438
46.608697,0.14949124
46.608842,0.14946988
46.608987,0.14907129
46.609132,0.14944342
46.609277,0.14935724
46.609423,0.14915992
46.609568,0.14963651
46.609713,0.14938502
46.609858,0.14941032
46.610004,0.14937815
46.610149,0.14942679
46.610294,0.14961606
46.610439,0.14961785
46.610585,0.14943837
46.610730,0.14916861
46.610875,0.14946079
46.611020,0.14968206
46.611166,0.14923558
46.611311,0.14968584
46.611456,0.14964119
46.611601,0.14954428
46.611747,0.14917278
46.611891,0.14968094
46.612037,0.14963856
46.612182,0.14951585
46.612328,0.14950483
46.612473,0.14907308
46.612618,0.14934014
46.612763,0.14937167
46.612909,0.14935547
46.613053,0.14963050
46.613199,0.14956166
46.613344,0.14934194
46.613490,0.14937635
46.613635,0.14970984
46.613780,0.14949411
46.613925,0.14938147
46.614070,0.14905590
46.614216,0.14958100
46.614361,0.14957629
46.614506,0.14925036
46.614652,0.14971495
46.614796,0.14948076
46.614942,0.14954075
46.615087,0.14938368
46.615232,0.14943235
46.615378,0.14946985
46.615523,0.14926128
46.615668,0.14938392
46.615814,0.14955725
46.615958,0.14956385
46.616104,0.14960271
46.616249,0.14922372
46.616394,0.14940099
46.616540,0.14963789
46.616685,0.14979605
46.616830,0.14969786
46.616975,0.14959431
46.617120,0.14942344
46.617266,0.14920305
46.617411,0.14931238
46.617556,0.14956565
46.617701,0.14976311
46.617847,0.14949788
46.617992,0.14960988
46.618137,0.14942965
46.618282,0.14964122
46.618428,0.14967147
46.618573,0.14957918
46.618718,0.14933436
46.618863,0.14967825
46.619008,0.14939392
46.619154,0.14935677
46.619299,0.15157567
46.619444,0.14834785
46.619589,0.14928572
46.619734,0.14913644
46.619880,0.14969669
46.620025,0.14932480
46.620171,0.14934322
46.620315,0.14890154
46.620461,0.14963743
46.620606,0.14949436
46.620751,0.14947209
46.620897,0.14947055
46.621042,0.14943565
46.621187,0.14958210
46.621333,0.14946477
46.621477,0.14900772
46.621623,0.14949588
46.621768,0.14943324
46.621913,0.14963230
46.622058,0.14935035
46.622204,0.14931016
46.622349,0.14964183
46.622494,0.14952122
46.622639,0.14924303
46.622785,0.14942433
46.622930,0.14967301
46.623075,0.14923193
46.623221,0.14965700
46.623366,0.14943707
46.623511,0.14947346
46.623656,0.14936569
46.623801,0.14942019
46.623947,0.14926520
46.624091,0.14947993
46.624237,0.14892817
46.624382,0.14948273
46.624528,0.14919573
46.624673,0.14928906
46.624818,0.14968471
46.624963,0.14934616
46.625109,0.14938723
46.625254,0.14901756
